observable,domain,geometry,numeric,value,target,residual_pct,status,owner_geometry,primary_source
mp_me_ratio,SI,bsfg,symbolic,1836.1181087116884,1836.15267343,0.001882,OK,bsfg,PAPER_1167
mp_me_ratio,SI,bsfg,numerical,1836.1181087116884,1836.15267343,0.001882,OK,bsfg,PAPER_1167
mp_me_ratio,SI,bsfg,discrete,1836.1181087116884,1836.15267343,0.001882,OK,bsfg,PAPER_1167
mp_me_ratio,SI,dpm,symbolic,,1836.15267343,,GAP,bsfg,PAPER_1167
mp_me_ratio,SI,dpm,numerical,,1836.15267343,,GAP,bsfg,PAPER_1167
mp_me_ratio,SI,dpm,discrete,,1836.15267343,,GAP,bsfg,PAPER_1167
mp_me_ratio,SI,d26,symbolic,,1836.15267343,,GAP,bsfg,PAPER_1167
mp_me_ratio,SI,d26,numerical,,1836.15267343,,GAP,bsfg,PAPER_1167
mp_me_ratio,SI,d26,discrete,,1836.15267343,,GAP,bsfg,PAPER_1167
n_s_scalar_tilt,LCDM,qcalcgeom,symbolic,,0.96468,,GAP,d26,PAPER_1736
n_s_scalar_tilt,LCDM,qcalcgeom,numerical,,0.96468,,GAP,d26,PAPER_1736
n_s_scalar_tilt,LCDM,qcalcgeom,discrete,,0.96468,,GAP,d26,PAPER_1736
n_s_scalar_tilt,LCDM,bsfg,symbolic,,0.96468,,GAP,d26,PAPER_1736
n_s_scalar_tilt,LCDM,bsfg,numerical,,0.96468,,GAP,d26,PAPER_1736
n_s_scalar_tilt,LCDM,bsfg,discrete,,0.96468,,GAP,d26,PAPER_1736
n_s_scalar_tilt,LCDM,dpm,symbolic,,0.96468,,GAP,d26,PAPER_1736
n_s_scalar_tilt,LCDM,dpm,numerical,,0.96468,,GAP,d26,PAPER_1736
n_s_scalar_tilt,LCDM,dpm,discrete,,0.96468,,GAP,d26,PAPER_1736
n_s_scalar_tilt,LCDM,d26,symbolic,0.9647294625601749,0.96468,0.005127,OK,d26,PAPER_1736
n_s_scalar_tilt,LCDM,d26,numerical,0.9647294625601749,0.96468,0.005127,OK,d26,PAPER_1736
n_s_scalar_tilt,LCDM,d26,discrete,0.9647294625601749,0.96468,0.005127,OK,d26,PAPER_1736
omega_lambda_6_5_SSQ,LCDM,qcalcgeom,symbolic,,0.684,,GAP,dpm,PAPER_1696
omega_lambda_6_5_SSQ,LCDM,qcalcgeom,numerical,,0.684,,GAP,dpm,PAPER_1696
omega_lambda_6_5_SSQ,LCDM,qcalcgeom,discrete,,0.684,,GAP,dpm,PAPER_1696
omega_lambda_6_5_SSQ,LCDM,bsfg,symbolic,,0.684,,GAP,dpm,PAPER_1696
omega_lambda_6_5_SSQ,LCDM,bsfg,numerical,,0.684,,GAP,dpm,PAPER_1696
omega_lambda_6_5_SSQ,LCDM,bsfg,discrete,,0.684,,GAP,dpm,PAPER_1696
omega_lambda_6_5_SSQ,LCDM,dpm,symbolic,0.6839999999999999,0.684,0.000000,EXACT,dpm,PAPER_1696
omega_lambda_6_5_SSQ,LCDM,dpm,numerical,0.6839999999999999,0.684,0.000000,EXACT,dpm,PAPER_1696
omega_lambda_6_5_SSQ,LCDM,dpm,discrete,0.6839999999999999,0.684,0.000000,EXACT,dpm,PAPER_1696
omega_lambda_6_5_SSQ,LCDM,d26,symbolic,,0.684,,GAP,dpm,PAPER_1696
omega_lambda_6_5_SSQ,LCDM,d26,numerical,,0.684,,GAP,dpm,PAPER_1696
omega_lambda_6_5_SSQ,LCDM,d26,discrete,,0.684,,GAP,dpm,PAPER_1696
periodic_table_periods,chem,qcalcgeom,symbolic,,7,,GAP,bsfg,PAPER_1167
periodic_table_periods,chem,qcalcgeom,numerical,,7,,GAP,bsfg,PAPER_1167
periodic_table_periods,chem,qcalcgeom,discrete,,7,,GAP,bsfg,PAPER_1167
periodic_table_periods,chem,bsfg,symbolic,7,7,0.000000,EXACT,bsfg,PAPER_1167
periodic_table_periods,chem,bsfg,numerical,7,7,0.000000,EXACT,bsfg,PAPER_1167
periodic_table_periods,chem,bsfg,discrete,7,7,0.000000,EXACT,bsfg,PAPER_1167
periodic_table_periods,chem,dpm,symbolic,,7,,GAP,bsfg,PAPER_1167
periodic_table_periods,chem,dpm,numerical,,7,,GAP,bsfg,PAPER_1167
periodic_table_periods,chem,dpm,discrete,,7,,GAP,bsfg,PAPER_1167
periodic_table_periods,chem,d26,symbolic,,7,,GAP,bsfg,PAPER_1167
periodic_table_periods,chem,d26,numerical,,7,,GAP,bsfg,PAPER_1167
periodic_table_periods,chem,d26,discrete,,7,,GAP,bsfg,PAPER_1167
quantum_supremacy_qubits,SI,qcalcgeom,symbolic,,60,,GAP,dpm,PAPER_1655
quantum_supremacy_qubits,SI,qcalcgeom,numerical,,60,,GAP,dpm,PAPER_1655
quantum_supremacy_qubits,SI,qcalcgeom,discrete,,60,,GAP,dpm,PAPER_1655
quantum_supremacy_qubits,SI,bsfg,symbolic,,60,,GAP,dpm,PAPER_1655
quantum_supremacy_qubits,SI,bsfg,numerical,,60,,GAP,dpm,PAPER_1655
quantum_supremacy_qubits,SI,bsfg,discrete,,60,,GAP,dpm,PAPER_1655
quantum_supremacy_qubits,SI,dpm,symbolic,60,60,0.000000,EXACT,dpm,PAPER_1655
quantum_supremacy_qubits,SI,dpm,numerical,60,60,0.000000,EXACT,dpm,PAPER_1655
quantum_supremacy_qubits,SI,dpm,discrete,60,60,0.000000,EXACT,dpm,PAPER_1655
quantum_supremacy_qubits,SI,d26,symbolic,,60,,GAP,dpm,PAPER_1655
quantum_supremacy_qubits,SI,d26,numerical,,60,,GAP,dpm,PAPER_1655
quantum_supremacy_qubits,SI,d26,discrete,,60,,GAP,dpm,PAPER_1655
stefan_boltzmann_prefactor,SI,qcalcgeom,symbolic,,60,,GAP,dpm,PAPER_1167
stefan_boltzmann_prefactor,SI,qcalcgeom,numerical,,60,,GAP,dpm,PAPER_1167
stefan_boltzmann_prefactor,SI,qcalcgeom,discrete,,60,,GAP,dpm,PAPER_1167
stefan_boltzmann_prefactor,SI,bsfg,symbolic,,60,,GAP,dpm,PAPER_1167
stefan_boltzmann_prefactor,SI,bsfg,numerical,,60,,GAP,dpm,PAPER_1167
stefan_boltzmann_prefactor,SI,bsfg,discrete,,60,,GAP,dpm,PAPER_1167
stefan_boltzmann_prefactor,SI,dpm,symbolic,60,60,0.000000,EXACT,dpm,PAPER_1167
stefan_boltzmann_prefactor,SI,dpm,numerical,60,60,0.000000,EXACT,dpm,PAPER_1167
stefan_boltzmann_prefactor,SI,dpm,discrete,60,60,0.000000,EXACT,dpm,PAPER_1167
stefan_boltzmann_prefactor,SI,d26,symbolic,,60,,GAP,dpm,PAPER_1167
stefan_boltzmann_prefactor,SI,d26,numerical,,60,,GAP,dpm,PAPER_1167
stefan_boltzmann_prefactor,SI,d26,discrete,,60,,GAP,dpm,PAPER_1167
surface_code_threshold,SI,qcalcgeom,symbolic,,0.01,,GAP,d26,PAPER_1746
surface_code_threshold,SI,qcalcgeom,numerical,,0.01,,GAP,d26,PAPER_1746
surface_code_threshold,SI,qcalcgeom,discrete,,0.01,,GAP,d26,PAPER_1746
surface_code_threshold,SI,bsfg,symbolic,,0.01,,GAP,d26,PAPER_1746
surface_code_threshold,SI,bsfg,numerical,,0.01,,GAP,d26,PAPER_1746
surface_code_threshold,SI,bsfg,discrete,,0.01,,GAP,d26,PAPER_1746
surface_code_threshold,SI,dpm,symbolic,,0.01,,GAP,d26,PAPER_1746
surface_code_threshold,SI,dpm,numerical,,0.01,,GAP,d26,PAPER_1746
surface_code_threshold,SI,dpm,discrete,,0.01,,GAP,d26,PAPER_1746
surface_code_threshold,SI,d26,symbolic,0.010000000000000002,0.01,0.000000,EXACT,d26,PAPER_1746
surface_code_threshold,SI,d26,numerical,0.010000000000000002,0.01,0.000000,EXACT,d26,PAPER_1746
surface_code_threshold,SI,d26,discrete,0.010000000000000002,0.01,0.000000,EXACT,d26,PAPER_1746
weinberg_sin2,SM,qcalcgeom,symbolic,,0.23122,,GAP,dpm,PAPER_1167
weinberg_sin2,SM,qcalcgeom,numerical,,0.23122,,GAP,dpm,PAPER_1167
weinberg_sin2,SM,qcalcgeom,discrete,,0.23122,,GAP,dpm,PAPER_1167
weinberg_sin2,SM,bsfg,symbolic,,0.23122,,GAP,dpm,PAPER_1167
weinberg_sin2,SM,bsfg,numerical,,0.23122,,GAP,dpm,PAPER_1167
weinberg_sin2,SM,bsfg,discrete,,0.23122,,GAP,dpm,PAPER_1167
weinberg_sin2,SM,dpm,symbolic,0.2314814814814815,0.23122,0.113088,OK,dpm,PAPER_1167
weinberg_sin2,SM,dpm,numerical,0.2314814814814815,0.23122,0.113088,OK,dpm,PAPER_1167
weinberg_sin2,SM,dpm,discrete,0.2314814814814815,0.23122,0.113088,OK,dpm,PAPER_1167
weinberg_sin2,SM,d26,symbolic,,0.23122,,GAP,dpm,PAPER_1167
weinberg_sin2,SM,d26,numerical,,0.23122,,GAP,dpm,PAPER_1167
weinberg_sin2,SM,d26,discrete,,0.23122,,GAP,dpm,PAPER_1167
